ID,Title,Company,Location,Date Posted
Analyst,Category Analyst - Consumer Electronics - Jumia (Full Time),Jumia,Lagos,PostedPosted 30+ days ago
Analyst,FINANCIAL ANALYST,blackcod asset management,Lekki,PostedPosted 30+ days ago
Analyst,Demand Operations Specialist,Mevron,Ibadan,PostedPosted 30+ days ago
Analyst,Assistant Finance Manager,TSL Metroline Limited,Lagos,EmployerActive 3 days ago
Analyst,IT RECRUITMENT ANALYST,GVA Partners,Lagos,EmployerActive 2 days ago
Analyst,SME Relationship Officer (Loan Officer),Lendha,Lagos,PostedPosted 19 days ago
Analyst,Compensation and Benefits Analyst,Human Resource Specialists (Nigeria),Lagos,PostedPosted 30+ days ago
Analyst,OFFICE ADMINISTRATOR/CUSTOMER RELATIONSHIP OFFICER -Ilupeju,West Africa Vocational Education (WAVE),Lagos,EmployerActive 2 days ago
Analyst,Transactions Specialist,Africa PPP Advisory,Abuja,EmployerActive 4 days ago
Analyst,Senior Credit Analyst - Nigeria,Branch International,Lagos,PostedPosted 29 days ago
Analyst,IT Project Manager,GVA Partners,Lagos,EmployerActive 2 days ago
Analyst,Financial Analyst,TSL Metroline Limited,Lagos,EmployerActive 3 days ago
Analyst,Revenue Assurance Analyst,Quidax,Nigeria,PostedPosted 30+ days ago
Analyst,ADMIN/FINANCE LEAD,GVA Partners,Lagos,PostedPosted 1 day ago
Analyst,Senior Credit Analyst,Addosser Microfinance Bank Limited,Lagos,PostedPosted 30+ days ago
Analyst,"Analyst, West Africa",Control Risks,Lagos,EmployerActive 9 days ago
Analyst,Junior Financial Analyst,Kuda Technologies Ltd,Lagos,EmployerActive 2 days ago
Analyst,Fraud Prevention Lead,Moniepoint,Lagos,PostedPosted 30+ days ago
Analyst,BI Operations Analyst,Kuda Technologies Ltd,Lagos,EmployerActive 9 days ago
Analyst,HubSpot CRM + Marketing Analyst,ITC WORLDWIDE,Lagos,PostedPosted 10 days ago
Analyst,Data Scientist,Kuda Technologies Ltd,Lagos,EmployerActive 3 days ago
Analyst,Wealth Manager,FairMoney,Lagos,PostedPosted 30+ days ago
Analyst,Strategic Business Development Lead,ITC WORLDWIDE,Abuja,PostedPosted 22 days ago
Analyst,Data Engineer,Lorgarithm,Lagos,PostedPosted 22 days ago
Analyst,Market Operations Associate,Quidax,Nigeria,PostedPosted 30+ days ago
Analyst,Ecommerce Product Owner,Silvertree Capital (PTY) ltd,Zamfara,PostedPosted 30+ days ago
Analyst,Senior Commercial Analyst - Jumia (Full Time),Jumia,Lagos,PostedPosted 30+ days ago
Analyst,Senior Software Engineer,Venture Garden Group,Ikeja,PostedPosted 30+ days ago
Analyst,Financial Manager,TSL Metroline Limited,Lagos,EmployerActive 3 days ago
Analyst,Trainee Metrology Analyst,Selfa,Ikeja,PostedPosted 30+ days ago
Analyst,Senior Dot Net Developer,Enov8 Solutions Limited,Lagos,EmployerActive 7 days ago
Analyst,Senior Product Pricing Analyst,Clickatell,Lagos,PostedPosted 30+ days ago
Analyst,Crypto Investment Analyst (Nigeria-Remote),Token Metrics,Nigeria,PostedPosted 30+ days ago
Analyst,BI Visualization Specialist,Kuda Technologies Ltd,Lagos,EmployerActive 3 days ago
Analyst,Senior Finance Analyst,Gomoney,Lagos,EmployerActive 6 days ago
Analyst,Head Commercial - Products & Revenue Operations,DREAMWORKS INTEGRATED SYSTEMS LIMITED,Lagos,EmployerActive 7 days ago
Analyst,Credit Officer - Abeokuta,Lendha,Abeokuta,PostedPosted 19 days ago
Analyst,Reconciliation Officer (NIP),Kuda Technologies Ltd,Lagos,EmployerActive 2 days ago
Analyst,Senior Business Analyst - Process Automation,Kuda Technologies Ltd,Lagos,EmployerActive 5 days ago
Analyst,IT Analyst,Max Drive,Abeokuta,PostedPosted 30+ days ago
Analyst,Full Stack Developer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
Analyst,Request for Proposals - Nigeria Digital Economy Country Assessment (DECA),Resonance,Lagos,PostedPosted 30+ days ago
Analyst,Dynamics 365 Business Central Business Analyst,ITC WORLDWIDE,Lagos,PostedPosted 30+ days ago
Analyst,Commercial Pricing Manager,The Concept Group,Lagos,EmployerActive 2 days ago
Analyst,Fraud Analyst,Kuda Technologies Ltd,Lagos,EmployerActive 3 days ago
Analyst,Power Platform Developer / RPA,ITC WORLDWIDE,Lagos,PostedPosted 30+ days ago
Analyst,Crypto Quantitative Analyst (Nigeria-Remote),Token Metrics,Nigeria,PostedPosted 30+ days ago
Analyst,"Marketing Analyst, Administrative Assistant, Sales Executive",Frontier commercial services limited,Ikeja,PostedToday
Analyst,Network Engineer - Tier 1,ITC WORLDWIDE,Abuja,PostedPosted 30+ days ago
Analyst,Product Manager - Growth,Kuda Technologies Ltd,Lagos,EmployerActive 4 days ago
Analyst,Data Engineer,INFINION TECHNOLOGIES LIMITED,Lagos,PostedPosted 30+ days ago
Analyst,"Senior, Information Security Analyst",Carbon,Lagos,PostedPosted 30+ days ago
Analyst,Treasury Manager,Stresert Services Limited (Third party...,Lagos,EmployerActive 2 days ago
Analyst,"Senior Manager, Seller Risk",Flutterwave,Lekki,PostedPosted 30+ days ago
Analyst,Finance Manager,Spacefinish Africa,Lagos,PostedPosted 30+ days ago
Analyst,Digital Marketing Executive,Supermart.ng,Lagos,PostedPosted 30+ days ago
Analyst,Head Treasury,Stresert Services Limited (Third party...,Lagos,EmployerActive 2 days ago
Analyst,D365 F&O Administrator,ITC WORLDWIDE,Lagos,PostedPosted 30+ days ago
